date,price,bid,ask,vol,dollar_vol
2013-01-31,70.6486,70.43,70.94,176932.0,12499998.0952
2013-02-01,71.37,71.37,71.39,200.0,14274.0
2013-02-02,,,,,
2013-02-03,,,,,
2013-02-04,70.67,70.67,70.68,2796.0,197593.32
2013-02-05,71.28,71.27,71.29,1000.0,71280.0
2013-02-06,71.36,71.36,71.37,1100.0,78496.0
2013-02-07,71.17,71.17,71.18,2398.0,170665.66
2013-02-08,71.46,71.45,71.46,204.0,14577.839999999998
2013-02-09,,,,,
2013-02-10,,,,,
2013-02-11,71.51,71.51,71.52,900.0,64359.00000000001
2013-02-12,71.82,71.8,71.82,100.0,7181.999999999999
2013-02-13,71.87,71.86,71.87,790.0,56777.3
2013-02-14,71.91,71.9,71.91,1400.0,100674.0
2013-02-15,71.71,71.7,71.71,300.0,21512.999999999996
2013-02-16,,,,,
2013-02-17,,,,,
2013-02-18,,,,,
2013-02-19,72.3,72.27,72.27,6510.0,470673.0
2013-02-20,71.4,71.4,71.41,1697.0,121165.8
2013-02-21,71.03,71.03,71.04,3757.0,266859.71
2013-02-22,71.7,71.7,71.71,139.0,9966.300000000001
2013-02-23,,,,,
2013-02-24,,,,,
2013-02-25,70.26,70.26,70.27,880.0,61828.8
2013-02-26,70.71,70.7,70.71,1805.0,127631.54999999999
2013-02-27,71.65,71.64,71.65,4200.0,300930.0
2013-02-28,71.45,71.45,71.52,105.0,7502.25
2013-03-01,71.74,71.74,71.75,1867.0,133938.58
2013-03-02,,,,,
2013-03-03,,,,,
2013-03-04,72.02,72.02,72.03,2326.0,167518.52
2013-03-05,72.64,72.63,72.64,490.0,35593.6
2013-03-06,72.83,72.83,72.83,300.0,21849.0
2013-03-07,72.995,72.98,72.99,200.0,14599.0
2013-03-08,73.38,73.37,73.39,100.0,7338.0
2013-03-09,,,,,
2013-03-10,,,,,
2013-03-11,73.6431,73.59,74.09,34922.0,2571764.3382
2013-03-12,73.53,73.53,73.54,497.0,36544.41
2013-03-13,73.68,73.68,73.69,412.0,30356.160000000003
2013-03-14,74.16,74.16,74.18,1300.0,96408.0
2013-03-15,74.05,74.09,74.09,1000.0,74050.0
2013-03-16,,,,,
2013-03-17,,,,,
2013-03-18,73.6,73.57,73.59,153.0,11260.8
2013-03-19,73.4,73.39,73.4,500.0,36700.0
2013-03-20,73.85,73.83,73.84,200.0,14769.999999999998
2013-03-21,73.2701,73.27,73.28,700.0,51289.07
2013-03-22,73.75,73.74,73.76,1200.0,88500.0
2013-03-23,,,,,
2013-03-24,,,,,
2013-03-25,73.11,73.13,73.13,131.0,9577.41
2013-03-26,73.6301,73.63,73.65,100.0,7363.01
2013-03-27,73.5801,73.58,73.6,120.0,8829.612000000001
2013-03-28,73.8,73.51,74.28,10161.0,749881.7999999999
2013-03-29,,,,,
2013-03-30,,,,,
2013-03-31,,,,,
2013-04-01,73.6502,73.34,73.89,51176.0,3769122.6352
2013-04-02,73.992,73.78,74.13,34766.0,2572405.872
2013-04-03,73.05,73.05,73.07,3386.0,247347.3
2013-04-04,73.49,73.48,73.49,235.0,17270.149999999998
2013-04-05,73.33,73.3,73.33,279.0,20459.07
2013-04-06,,,,,
2013-04-07,,,,,
2013-04-08,73.74,73.75,73.77,1296.0,95567.04
2013-04-09,74.09,74.07,74.09,154.0,11409.86
2013-04-10,74.86,74.85,74.87,100.0,7486.0
2013-04-11,75.09,75.08,75.1,3032.0,227672.88
2013-04-12,74.76,74.76,74.77,877.0,65564.52
2013-04-13,,,,,
2013-04-14,,,,,
2013-04-15,73.04,73.04,73.07,1899.0,138702.96000000002
2013-04-16,74.02,73.98,74.0,560.0,41451.2
2013-04-17,72.95,72.91,72.95,120.0,8754.0
2013-04-18,72.64,72.62,72.64,497.0,36102.08
2013-04-19,73.11,73.1,73.14,100.0,7311.0
2013-04-20,,,,,
2013-04-21,,,,,
2013-04-22,73.314,73.31,73.32,930.0,68182.01999999999
2013-04-23,74.1,74.09,74.1,253.0,18747.3
2013-04-24,74.36,74.31,74.33,132.0,9815.52
2013-04-25,74.65,74.64,74.65,380.0,28367.000000000004
2013-04-26,74.5384,74.53,74.54,600.0,44723.04
2013-04-27,,,,,
2013-04-28,,,,,
2013-04-29,74.9241,74.92,74.93,100.0,7492.41
2013-04-30,75.11,75.13,75.15,1272.0,95539.92
2013-05-01,74.42,74.41,74.42,2020.0,150328.4
2013-05-02,74.99,74.98,75.0,496.0,37195.04
2013-05-03,75.74,75.74,75.75,989.0,74906.86
2013-05-04,,,,,
2013-05-05,,,,,
2013-05-06,75.87100000000001,75.87,75.88,1525.0,115703.27500000001
2013-05-07,76.37,76.36,76.38,120.0,9164.400000000001
2013-05-08,76.72,76.72,76.74,1920.0,147302.4
2013-05-09,76.36,76.35,76.36,1574.0,120190.64
2013-05-10,76.6,76.6,76.61,2233.0,171047.8
2013-05-11,,,,,
2013-05-12,,,,,
2013-05-13,76.61,76.61,76.63,538.0,41216.18
2013-05-14,77.2339,77.37,77.68,1900.0,146744.41
2013-05-15,77.96,77.96,77.97,2057.0,160363.72
2013-05-16,77.6,77.6,77.62,1732.0,134403.19999999998
2013-05-17,78.49,78.49,78.5,200.0,15697.999999999998
2013-05-18,,,,,
2013-05-19,,,,,
2013-05-20,78.55,78.55,78.55,100.0,7855.0
2013-05-21,78.71,78.67,78.71,8546.0,672655.6599999999
2013-05-22,78.02,78.0,78.02,155.0,12093.099999999999
2013-05-23,77.85,77.84,77.85,765.0,59555.24999999999
2013-05-24,77.75,77.75,77.77,13582.0,1056000.5
2013-05-25,,,,,
2013-05-26,,,,,
2013-05-27,,,,,
2013-05-28,78.27,78.28,78.3,143.0,11192.609999999999
2013-05-29,77.92,77.92,77.94,3800.0,296096.0
2013-05-30,78.21,78.21,78.23,121.0,9463.41
2013-05-31,76.96,76.98,77.04,253.0,19470.879999999997
2013-06-01,,,,,
2013-06-02,,,,,
2013-06-03,77.49,77.44,77.49,250.0,19372.5
2013-06-04,77.1,77.04,77.1,400.0,30839.999999999996
2013-06-05,76.0,76.0,76.05,2000.0,152000.0
2013-06-06,76.73,76.62,76.97,600.0,46038.0
2013-06-07,77.76,77.74,77.77,166.0,12908.160000000002
2013-06-08,,,,,
2013-06-09,,,,,
2013-06-10,77.8,77.78,77.81,388.0,30186.399999999998
2013-06-11,76.99,76.97,76.99,424.0,32643.76
2013-06-12,76.42,76.42,76.44,1491.0,113942.22
2013-06-13,77.65,77.62,77.65,100.0,7765.000000000001
2013-06-14,77.05,77.05,77.07,3612.0,278304.6
2013-06-15,,,,,
2013-06-16,,,,,
2013-06-17,77.71,77.69,77.71,193.0,14998.029999999999
2013-06-18,78.26,78.26,78.29,300.0,23478.0
2013-06-19,77.18,77.18,78.95,2552.0,196963.36000000002
2013-06-20,75.29,75.29,75.32,1400.0,105406.00000000001
2013-06-21,75.56,75.56,75.61,1407.0,106312.92
2013-06-22,,,,,
2013-06-23,,,,,
2013-06-24,74.67,74.61,74.64,316.0,23595.72
2013-06-25,75.45,75.42,75.45,401.0,30255.45
2013-06-26,75.73,75.69,75.73,353.0,26732.690000000002
2013-06-27,76.29,76.28,76.3,309.0,23573.61
2013-06-28,75.77,75.77,75.89,1342.0,101683.34
2013-06-29,,,,,
2013-06-30,,,,,
2013-07-01,76.5281,76.03,76.42,57502.0,4400518.8061999995
2013-07-02,76.08,76.1,76.12,942.0,71667.36
2013-07-03,76.06,76.06,76.09,942.0,71648.52
2013-07-04,,,,,
2013-07-05,76.95,76.93,76.95,613.0,47170.35
2013-07-06,,,,,
2013-07-07,,,,,
2013-07-08,77.49,77.49,77.52,400.0,30995.999999999996
2013-07-09,78.11,78.1,78.13,400.0,31244.0
2013-07-10,77.99,77.99,78.02,2120.0,165338.8
2013-07-11,79.01,78.99,79.01,3600.0,284436.0
2013-07-12,79.1,79.07,79.1,3019.0,238802.9
2013-07-13,,,,,
2013-07-14,,,,,
2013-07-15,79.42,79.39,79.41,6906.0,548474.52
2013-07-16,79.09,79.07,79.09,1000.0,79090.0
2013-07-17,79.27,79.25,79.28,200.0,15854.0
2013-07-18,79.97,79.95,79.97,2233.0,178573.01
2013-07-19,80.2,80.2,80.22,1840.0,147568.0
2013-07-20,,,,,
2013-07-21,,,,,
2013-07-22,80.39,80.39,80.41,2768.0,222519.52
2013-07-23,80.43,80.42,80.43,2362.0,189975.66
2013-07-24,79.88,79.87,79.9,100.0,7988.0
2013-07-25,80.07,80.06,80.07,234.0,18736.379999999997
2013-07-26,80.02,80.02,80.05,399.0,31927.98
2013-07-27,,,,,
2013-07-28,,,,,
2013-07-29,79.76,79.73,79.76,1682.0,134156.32
2013-07-30,79.67,79.66,79.69,236.0,18802.12
2013-07-31,79.74,79.75,79.8,256.0,20413.44
2013-08-01,80.74,80.74,80.75,2400.0,193776.0
2013-08-02,80.77,80.83,80.85,600.0,48462.0
2013-08-03,,,,,
2013-08-04,,,,,
2013-08-05,80.65,80.64,80.67,900.0,72585.0
2013-08-06,80.13,80.12,80.13,1282.0,102726.65999999999
2013-08-07,79.91,79.87,79.89,193.0,15422.63
2013-08-08,80.16,80.16,80.21,918.0,73586.87999999999
2013-08-09,79.97,79.97,80.0,2622.0,209681.34
2013-08-10,,,,,
2013-08-11,,,,,
2013-08-12,79.79,79.79,79.82,206.0,16436.74
2013-08-13,79.99,79.98,79.99,900.0,71991.0
2013-08-14,79.59,79.59,79.6,1103.0,87787.77
2013-08-15,78.52,78.52,78.54,2700.0,212004.0
2013-08-16,78.25,78.25,78.28,130.0,10172.5
2013-08-17,,,,,
2013-08-18,,,,,
2013-08-19,77.53,77.53,77.55,866.0,67140.98
2013-08-20,77.97,77.97,77.98,284.0,22143.48
2013-08-21,77.29,77.29,77.29,284.0,21950.36
2013-08-22,78.0,78.0,78.03,1286.0,100308.0
2013-08-23,78.35,78.35,78.37,569.0,44581.149999999994
2013-08-24,,,,,
2013-08-25,,,,,
2013-08-26,77.97,77.94,77.97,284.0,22143.48
2013-08-27,76.71,76.6,76.71,300.0,23012.999999999996
2013-08-28,76.99,76.97,76.99,346.0,26638.539999999997
2013-08-29,77.07,77.07,77.08,2200.0,169553.99999999997
2013-08-30,76.82,76.82,76.87,900.0,69138.0
2013-08-31,,,,,
2013-09-01,,,,,
2013-09-02,,,,,
2013-09-03,77.14,77.1,77.14,1142.0,88093.88
2013-09-04,77.6584,76.28,78.02,84600.0,6569900.64
2013-09-05,77.82,77.81,77.82,2454.0,190970.27999999997
2013-09-06,77.78,77.79,77.83,648.0,50401.44
2013-09-07,,,,,
2013-09-08,,,,,
2013-09-09,78.56,78.56,78.58,3123.0,245342.88
2013-09-10,79.3,79.28,79.3,210.0,16653.0
2013-09-11,79.56,79.56,79.57,1327.0,105576.12000000001
2013-09-12,79.28,79.26,79.29,3596.0,285090.88
2013-09-13,79.45,79.35,80.26,400.0,31780.0
2013-09-14,,,,,
2013-09-15,,,,,
2013-09-16,80.05,80.05,80.07,275.0,22013.75
2013-09-17,80.4,80.38,80.4,153.0,12301.2
2013-09-18,81.26,81.22,81.26,127.0,10320.02
2013-09-19,80.95,80.95,80.97,2852.0,230869.4
2013-09-20,80.23,80.23,80.26,877.0,70361.71
2013-09-21,,,,,
2013-09-22,,,,,
2013-09-23,79.8431,79.57,80.01,10039.0,801544.8809000001
2013-09-24,79.17,79.18,79.22,297.0,23513.49
2013-09-25,79.11,79.1,79.11,1900.0,150309.0
2013-09-26,79.21,79.22,79.24,360.0,28515.6
2013-09-27,78.81,78.81,78.84,1000.0,78810.0
2013-09-28,,,,,
2013-09-29,,,,,
2013-09-30,78.32,78.33,78.37,300.0,23495.999999999996
2013-10-01,78.85,78.85,78.86,464.0,36586.399999999994
2013-10-02,78.81,78.81,78.83,1000.0,78810.0
2013-10-03,78.16,78.16,78.17,900.0,70344.0
2013-10-04,78.747,78.48,78.78,17800.0,1401696.6
2013-10-05,,,,,
2013-10-06,,,,,
2013-10-07,78.07,78.07,78.08,1000.0,78070.0
2013-10-08,77.32,77.32,77.33,1000.0,77320.0
2013-10-09,77.51,77.49,77.51,800.0,62008.00000000001
2013-10-10,79.17,79.17,79.18,772.0,61119.24
2013-10-11,79.7,79.69,79.7,1288.0,102653.6
2013-10-12,,,,,
2013-10-13,,,,,
2013-10-14,79.91,79.9,79.91,152.0,12146.32
2013-10-15,79.3,79.29,79.31,1000.0,79300.0
2013-10-16,80.42,80.42,80.43,420.0,33776.4
2013-10-17,80.97,80.97,80.98,638.0,51658.86
2013-10-18,81.33,81.33,81.35,300.0,24399.0
2013-10-19,,,,,
2013-10-20,,,,,
2013-10-21,81.33,81.33,81.34,1576.0,128176.08
2013-10-22,81.8264,81.64,82.38,58193.0,4761723.6952
2013-10-23,81.37,81.34,81.37,168.0,13670.16
2013-10-24,81.87,81.51,81.87,2200.0,180114.0
2013-10-25,81.91,81.9,81.92,200.0,16382.0
2013-10-26,,,,,
2013-10-27,,,,,
2013-10-28,82.03,82.01,82.03,356.0,29202.68
2013-10-29,82.51,82.5,82.51,1072.0,88450.72
2013-10-30,82.09,82.09,82.1,1139.0,93500.51000000001
2013-10-31,82.14,81.46,82.92,5000.0,410700.0
2013-11-01,81.9822,81.66,83.06,91483.0,7499977.602600001
2013-11-02,,,,,
2013-11-03,,,,,
2013-11-04,82.34,82.34,82.37,1400.0,115276.0
2013-11-05,82.09,82.05,82.07,521.0,42768.89
2013-11-06,82.5,81.2,84.1,3000.0,247500.0
2013-11-07,81.64,81.63,81.69,100.0,8164.0
2013-11-08,82.74,82.74,82.77,1395.0,115422.29999999999
2013-11-09,,,,,
2013-11-10,,,,,
2013-11-11,82.87,82.84,82.87,1237.0,102510.19
2013-11-12,82.51,82.49,82.51,180.0,14851.800000000001
2013-11-13,83.09,83.09,83.13,100.0,8309.0
2013-11-14,83.52,83.51,83.53,100.0,8352.0
2013-11-15,83.84,83.83,83.84,643.0,53909.12
2013-11-16,,,,,
2013-11-17,,,,,
2013-11-18,83.66,83.65,83.66,1273.0,106499.18
2013-11-19,83.56,83.55,83.56,1300.0,108628.0
2013-11-20,83.27,83.26,83.27,1337.0,111331.98999999999
2013-11-21,83.96,83.93,83.96,762.0,63977.52
2013-11-22,84.37,84.34,84.37,1201.0,101328.37000000001
2013-11-23,,,,,
2013-11-24,,,,,
2013-11-25,84.23,84.21,84.23,242.0,20383.66
2013-11-26,84.05,84.04,84.05,798.0,67071.9
2013-11-27,84.18,84.18,84.19,543.0,45709.740000000005
2013-11-28,,,,,
2013-11-29,84.05,84.01,84.02,2542.0,213655.1
2013-11-30,,,,,
2013-12-01,,,,,
2013-12-02,83.82,83.81,83.82,1243.0,104188.26
2013-12-03,83.51,82.09,83.51,1197.0,99961.47
2013-12-04,83.45,83.43,83.45,500.0,41725.0
2013-12-05,82.82,82.85,82.89,239.0,19793.98
2013-12-06,83.84,83.45,84.0,1900.0,159296.0
2013-12-07,,,,,
2013-12-08,,,,,
2013-12-09,84.11,84.1,84.11,345.0,29017.95
2013-12-10,83.8099,83.8,83.81,100.0,8380.99
2013-12-11,82.73,82.72,82.73,300.0,24819.0
2013-12-12,82.51,82.51,82.52,116.0,9571.16
2013-12-13,82.54,82.5,82.54,1118.0,92279.72
2013-12-14,,,,,
2013-12-15,,,,,
2013-12-16,83.07,83.05,83.06,3261.0,270891.26999999996
2013-12-17,82.74,82.74,82.75,277.0,22918.98
2013-12-18,84.12,84.12,84.13,800.0,67296.0
2013-12-19,84.06,84.05,84.06,553.0,46485.18
2013-12-20,84.46,83.06,84.99,84600.0,7145315.999999999
2013-12-21,,,,,
2013-12-22,,,,,
2013-12-23,84.34,84.34,84.37,578.0,48748.520000000004
2013-12-24,84.66,84.64,84.66,1000.0,84660.0
2013-12-25,,,,,
2013-12-26,85.07,85.06,85.07,181.0,15397.669999999998
2013-12-27,85.2,85.19,85.2,200.0,17040.0
2013-12-28,,,,,
2013-12-29,,,,,
2013-12-30,85.17,85.16,85.17,637.0,54253.29
2013-12-31,85.4592,85.41,86.55,148249.0,12669240.9408
2014-01-01,,,,,
2014-01-02,84.85,84.7,84.88,21246.0,1802723.0999999999
2014-01-03,84.81,84.8,84.83,1000.0,84810.0
2014-01-04,,,,,
2014-01-05,,,,,
2014-01-06,84.69,84.69,84.7,500.0,42345.0
2014-01-07,85.08,85.08,85.09,2791.0,237458.28
2014-01-08,84.93,84.93,84.94,1100.0,93423.00000000001
2014-01-09,85.07,85.03,85.07,3150.0,267970.5
2014-01-10,85.18,85.17,85.18,2000.0,170360.0
2014-01-11,,,,,
2014-01-12,,,,,
2014-01-13,84.21,84.18,84.21,1572.0,132378.12
2014-01-14,84.91,84.88,84.9,300.0,25473.0
2014-01-15,85.31,85.31,85.32,1300.0,110903.0
2014-01-16,85.18,85.17,85.18,949.0,80835.82
2014-01-17,84.75,84.74,84.75,4000.0,339000.0
2014-01-18,,,,,
2014-01-19,,,,,
2014-01-20,,,,,
2014-01-21,84.83,84.83,84.84,813.0,68966.79
2014-01-22,84.815,84.82,84.82,100.0,8481.5
2014-01-23,84.01,84.0,84.01,397.0,33351.97
2014-01-24,82.95,82.1,82.95,6000.0,497700.0
2014-01-25,,,,,
2014-01-26,,,,,
2014-01-27,82.12,82.12,82.16,369.0,30302.280000000002
2014-01-28,82.75,82.74,82.76,900.0,74475.0
2014-01-29,82.09,82.07,82.09,400.0,32836.0
2014-01-30,82.76,80.89,83.45,6000.0,496560.00000000006
2014-01-31,82.0,81.99,82.01,1799.0,147518.0
2014-02-01,,,,,
2014-02-02,,,,,
2014-02-03,80.24,80.22,80.27,800.0,64191.99999999999
2014-02-04,80.65,80.65,80.66,1246.0,100489.90000000001
2014-02-05,80.54,80.53,80.55,706.0,56861.240000000005
2014-02-06,81.53,81.53,81.54,172.0,14023.16
2014-02-07,82.41,82.36,82.4,2006.0,165314.46
2014-02-08,,,,,
2014-02-09,,,,,
2014-02-10,82.35,82.35,82.39,1474.0,121383.9
2014-02-11,83.32,83.32,83.33,1879.0,156558.28
2014-02-12,83.31,83.31,83.35,148.0,12329.880000000001
2014-02-13,83.7,83.69,83.71,1400.0,117180.0
2014-02-14,84.28,84.25,84.28,612.0,51579.36
2014-02-15,,,,,
2014-02-16,,,,,
2014-02-17,,,,,
2014-02-18,84.29,84.26,84.29,1562.0,131660.98
2014-02-19,83.82,83.8,83.82,130.0,10896.599999999999
2014-02-20,84.29,84.28,84.3,1090.0,91876.1
2014-02-21,84.08,84.09,84.11,295.0,24803.6
2014-02-22,,,,,
2014-02-23,,,,,
2014-02-24,84.64,83.1,86.04,5600.0,473984.0
2014-02-25,84.48,84.45,84.48,1100.0,92928.0
2014-02-26,84.6,84.59,84.6,1600.0,135360.0
2014-02-27,84.89,84.85,84.89,155.0,13157.95
2014-02-28,85.14,85.14,85.18,1040.0,88545.6
2014-03-01,,,,,
2014-03-02,,,,,
2014-03-03,84.54,84.54,84.56,1100.0,92994.0
2014-03-04,85.72,85.72,85.74,371.0,31802.12
2014-03-05,85.81,85.8,85.81,1983.0,170161.23
2014-03-06,86.09,86.08,86.1,1178.0,101414.02
2014-03-07,86.25,86.24,86.27,1553.0,133946.25
2014-03-08,,,,,
2014-03-09,,,,,
2014-03-10,86.27,86.25,86.27,1425.0,122934.75
2014-03-11,85.74,85.73,85.75,895.0,76737.29999999999
2014-03-12,85.78,85.76,85.78,1954.0,167614.12
2014-03-13,85.01,84.99,85.01,820.0,69708.2
2014-03-14,84.81,84.79,84.81,762.0,64625.22
2014-03-15,,,,,
2014-03-16,,,,,
2014-03-17,85.55,85.55,85.57,1032.0,88287.59999999999
2014-03-18,86.07,86.07,86.09,969.0,83401.82999999999
2014-03-19,85.68,85.65,85.69,8000.0,685440.0
2014-03-20,86.38,86.37,86.38,700.0,60466.0
2014-03-21,86.39,86.39,91.01,2261.0,195327.79
2014-03-22,,,,,
2014-03-23,,,,,
2014-03-24,86.17,86.17,86.2,1250.0,107712.5
2014-03-25,86.18,86.18,86.2,400.0,34472.0
2014-03-26,85.75,85.75,85.78,1345.0,115333.75
2014-03-27,85.77,85.75,85.77,1150.0,98635.5
2014-03-28,86.2,86.2,86.21,700.0,60340.0
2014-03-29,,,,,
2014-03-30,,,,,
2014-03-31,86.9,86.89,86.9,1221.0,106104.90000000001
2014-04-01,87.24,87.11,87.45,1441.0,125712.84
2014-04-02,87.49,87.47,87.49,109.0,9536.41
2014-04-03,87.59,87.57,87.59,882.0,77254.38
2014-04-04,86.97,86.95,86.97,100.0,8697.0
2014-04-05,,,,,
2014-04-06,,,,,
2014-04-07,86.12,86.11,86.14,1059.0,91201.08
2014-04-08,86.4487,85.86,87.18,198897.0,17194387.0839
2014-04-09,87.09,87.07,87.09,540.0,47028.6
2014-04-10,85.67,85.64,85.67,111.0,9509.37
2014-04-11,85.01,84.99,85.02,406.0,34514.060000000005
2014-04-12,,,,,
2014-04-13,,,,,
2014-04-14,85.67,85.66,85.67,267.0,22873.89
2014-04-15,86.29,86.27,86.29,1547.0,133490.63
2014-04-16,86.98,86.98,87.0,534.0,46447.32
2014-04-17,87.16,87.11,87.15,3673.0,320138.68
2014-04-18,,,,,
2014-04-19,,,,,
2014-04-20,,,,,
2014-04-21,87.23,87.24,87.27,401.0,34979.23
2014-04-22,87.46,87.46,87.47,3013.0,263516.98
2014-04-23,87.45,87.45,87.46,1400.0,122430.0
2014-04-24,87.59,86.51,88.57,44686.0,3914046.74
2014-04-25,87.09,87.08,87.12,190.0,16547.100000000002
2014-04-26,,,,,
2014-04-27,,,,,
2014-04-28,87.34,87.34,87.36,890.0,77732.6
2014-04-29,87.67,87.67,87.69,200.0,17534.0
2014-04-30,88.09,86.71,88.09,1400.0,123326.0
2014-05-01,87.81,87.77,87.8,2976.0,261322.56
2014-05-02,87.62,87.45,87.83,68200.0,5975684.0
2014-05-03,,,,,
2014-05-04,,,,,
2014-05-05,87.53,87.31,88.66,44962.0,3935523.86
2014-05-06,86.89,86.89,86.91,193.0,16769.77
2014-05-07,87.67,87.67,87.69,181.0,15868.27
2014-05-08,87.61,87.6,87.64,2640.0,231290.4
2014-05-09,87.64,87.63,87.64,1200.0,105168.0
2014-05-10,,,,,
2014-05-11,,,,,
2014-05-12,88.28,88.28,88.29,912.0,80511.36
2014-05-13,88.39,88.38,88.41,2807.0,248110.73
2014-05-14,88.1632,86.25,88.74,60925.0,5371342.96
2014-05-15,87.31,87.3,87.31,4650.0,405991.5
2014-05-16,87.46,87.46,87.49,13717.0,1199688.8199999998
2014-05-17,,,,,
2014-05-18,,,,,
2014-05-19,87.68,87.67,87.68,286.0,25076.480000000003
2014-05-20,87.08,83.98,88.64,100.0,8708.0
2014-05-21,87.68,87.66,87.68,1257.0,110213.76000000001
2014-05-22,87.84,87.81,87.85,1255.0,110239.2
2014-05-23,88.08,87.86,88.07,2393.0,210775.44
2014-05-24,,,,,
2014-05-25,,,,,
2014-05-26,,,,,
2014-05-27,88.41,88.41,88.43,855.0,75590.55
2014-05-28,88.35,88.35,88.75,700.0,61844.99999999999
2014-05-29,88.79,88.8,88.82,1558.0,138334.82
2014-05-30,89.0,88.97,88.99,1310.0,116590.0
2014-05-31,,,,,
2014-06-01,,,,,
2014-06-02,89.08,88.91,89.28,2012.0,179228.96
2014-06-03,89.1,89.1,89.11,1459.0,129996.9
2014-06-04,89.16,88.95,94.04,2848.0,253927.68
2014-06-05,89.77,89.77,89.78,101.0,9066.77
2014-06-06,90.23,90.21,90.24,1931.0,174234.13
2014-06-07,,,,,
2014-06-08,,,,,
2014-06-09,90.32,90.32,90.36,1110.0,100255.2
2014-06-10,90.36,90.36,90.38,1622.0,146563.92
2014-06-11,89.9701,89.83,94.87,54501.0,4903460.4201
2014-06-12,89.46,89.46,89.48,2009.0,179725.13999999998
2014-06-13,89.89,89.85,89.88,442.0,39731.38
2014-06-14,,,,,
2014-06-15,,,,,
2014-06-16,89.96,89.94,89.96,1807.0,162557.72
2014-06-17,90.23,90.23,90.24,579.0,52243.170000000006
2014-06-18,90.87,90.87,90.89,400.0,36348.0
2014-06-19,91.08,91.07,91.09,1186.0,108020.88
2014-06-20,91.3,91.28,91.32,200.0,18260.0
2014-06-21,,,,,
2014-06-22,,,,,
2014-06-23,91.32,91.3,91.36,1875.0,171225.0
2014-06-24,90.28,90.25,90.28,553.0,49924.840000000004
2014-06-25,90.44,90.42,90.44,1024.0,92610.56
2014-06-26,90.34,90.32,90.35,1093.0,98741.62000000001
2014-06-27,90.38,90.39,90.42,300.0,27114.0
2014-06-28,,,,,
2014-06-29,,,,,
2014-06-30,90.28,90.31,90.35,2200.0,198616.0
2014-07-01,90.76,90.75,90.78,2028.0,184061.28
2014-07-02,90.8,90.8,90.82,5652.0,513201.6
2014-07-03,91.24,91.28,91.29,9550.0,871342.0
2014-07-04,,,,,
2014-07-05,,,,,
2014-07-06,,,,,
2014-07-07,90.95,90.96,90.97,7526.0,684489.7000000001
2014-07-08,90.53,90.52,90.53,5500.0,497915.0
2014-07-09,90.88,90.88,90.9,12043.0,1094467.8399999999
2014-07-10,90.56,90.55,90.56,1867.0,169075.52000000002
2014-07-11,90.54,90.54,90.55,5111.0,462749.94000000006
2014-07-12,,,,,
2014-07-13,,,,,
2014-07-14,90.88,90.87,90.88,2059.0,187121.91999999998
2014-07-15,90.94,90.94,90.97,5565.0,506081.1
2014-07-16,91.44,91.44,91.46,500.0,45720.0
2014-07-17,90.46,90.48,90.49,5121.0,463245.66
2014-07-18,91.22,91.19,91.21,5010.0,457012.2
2014-07-19,,,,,
2014-07-20,,,,,
2014-07-21,91.07,91.07,91.08,2800.0,254995.99999999997
2014-07-22,90.92,90.71,91.43,400.0,36368.0
2014-07-23,91.51,91.5,91.51,468.0,42826.68
2014-07-24,91.57,91.59,91.61,5758.0,527260.0599999999
2014-07-25,91.21,91.19,91.21,1784.0,162718.63999999998
2014-07-26,,,,,
2014-07-27,,,,,
2014-07-28,91.31,91.28,91.3,17843.0,1629244.33
2014-07-29,90.88,90.88,90.9,17086.0,1552775.68
2014-07-30,90.76,90.73,90.76,1906.0,172988.56
2014-07-31,88.98,88.95,88.97,8525.0,758554.5
2014-08-01,88.72,88.69,88.71,6856.0,608264.32
2014-08-02,,,,,
2014-08-03,,,,,
2014-08-04,89.31,89.31,89.32,930.0,83058.3
2014-08-05,88.32,88.31,88.32,22822.0,2015639.0399999998
2014-08-06,88.45,88.45,88.48,10951.0,968615.9500000001
2014-08-07,87.96,87.97,87.99,667.0,58669.31999999999
2014-08-08,89.02,89.02,89.03,362.0,32225.239999999998
2014-08-09,,,,,
2014-08-10,,,,,
2014-08-11,89.2,89.21,89.22,1390.0,123988.0
2014-08-12,89.14,89.15,89.17,3900.0,347646.0
2014-08-13,89.645,89.64,89.65,900.0,80680.5
2014-08-14,89.99,89.98,89.99,1857.0,167111.43
2014-08-15,89.82,89.82,89.84,911.0,81826.01999999999
2014-08-16,,,,,
2014-08-17,,,,,
2014-08-18,90.47,90.47,90.48,900.0,81423.0
2014-08-19,90.87,90.87,90.88,1907.0,173289.09
2014-08-20,91.11,91.11,91.13,2360.0,215019.6
2014-08-21,91.59,91.59,91.59,1000.0,91590.0
2014-08-22,91.25,91.25,91.58,399.0,36408.75
2014-08-23,,,,,
2014-08-24,,,,,
2014-08-25,91.74,91.72,91.74,2413.0,221368.62
2014-08-26,91.83,91.81,91.83,2058.0,188986.13999999998
2014-08-27,91.92,91.9,91.92,68236.0,6272253.12
2014-08-28,91.86,91.84,91.86,2030.0,186475.8
2014-08-29,92.15,92.13,92.15,1807.0,166515.05000000002
2014-08-30,,,,,
2014-08-31,,,,,
2014-09-01,,,,,
2014-09-02,91.93,91.93,91.94,441.0,40541.130000000005
2014-09-03,92.18,92.14,92.18,100.0,9218.0
2014-09-04,92.05,92.02,92.03,5811.0,534902.5499999999
